age;temperature_minimum_average;pollen_Psylvestris;pollen_Puncinata;pollen_Bpendula;pollen_Cavellana;pollen_Qpetraea;real_charcoal;ignitions;charcoal_sum;charcoal_Psylvestris;charcoal_Puncinata;charcoal_Bpendula;charcoal_Cavellana;charcoal_Qpetraea 
-6881;0.5590395450592003;494920;92334;20689;11894;21;0;1;751.4551689152784;683.7386071450103;0;67.71656177026802;0;0
-6880;-0.6409604549407999;487543;72847;16358;10217;12;0;0;0;0;0;0;0;0
-6879;0.15903954505920015;495029;86596;19346;11472;18;0;0;0;0;0;0;0;0
-6878;-0.040960454940799806;494014;83743;18657;11157;17;0;0;0;0;0;0;0;0
-6877;0.5590395450592003;498398;94064;20907;12047;21;0;1;0;0;0;0;0;0
-6876;0.15903954505920015;496202;88801;19500;11591;18;0;0;0;0;0;0;0;0
-6875;0.7590395450592;500590;98313;21784;12619;25;0;0;0;0;0;0;0;0
-6874;0.7590395450592;500973;99321;21917;12804;24;0;1;755.3596678851709;738.1812525060342;0;17.17841537913668;0;0
-6873;0.5590395450592003;500174;97396;21154;12700;23;0;0;0;0;0;0;0;0
-6872;0.6590395450591999;501276;99406;21530;13106;24;0;1;0;0;0;0;0;0
-6871;0.5590395450592003;502415;98661;21179;13073;23;0;0;0;0;0;0;0;0
-6870;0.05903954505920006;500295;91299;19185;12212;19;0;0;0;0;0;0;0;0
-6869;0.9590395450592002;506146;104794;22395;13662;29;0;1;3441.5603493945205;1959.9406697684385;1451.5350129983221;30.08466662775969;0;0
-6868;0.8590395450592001;503545;103026;21953;13707;28;0;0;0;0;0;0;0;0
-6867;0.5590395450592003;503473;99898;20749;13408;23;0;0;0;0;0;0;0;0
-6866;-0.1409604549407999;501117;89202;18041;12369;17;0;1;0;0;0;0;0;0
-6865;-0.24096045494079998;501724;87042;17504;12013;17;0;0;0;0;0;0;0;0
-6864;-1.2409604549408;495605;66808;14109;9591;10;0;1;8023.334844876432;6261.800819156303;1642.9525646448658;118.58146107526306;0;0
-6863;-0.040960454940799806;498998;87878;17898;11568;20;0;0;0;0;0;0;0;0
-6862;-0.6409604549407999;495383;77226;15855;10364;15;0;0;0;0;0;0;0;0
-6861;0.15903954505920015;500803;92215;18719;11445;21;0;0;0;0;0;0;0;0
-6860;-0.1409604549407999;499766;87690;17618;10878;20;0;0;0;0;0;0;0;0
-6859;0.2590395450592;502970;94892;19289;11404;23;0;0;0;0;0;0;0;0
-6858;-0.040960454940799806;501626;90656;18326;10969;20;0;1;13497.373560617836;8402.067168395874;4981.632549390846;113.67384283111568;0;0
-6857;0.9590395450592002;498890;100009;22282;11947;34;0;0;0;0;0;0;0;0
-6856;0.2590395450592;495483;91957;19624;11360;25;0;0;0;0;0;0;0;0
-6855;-0.44096045494079994;493032;80879;17013;10366;17;0;0;0;0;0;0;0;0
-6854;0.15903954505920015;497074;90824;19419;11140;23;0;1;576.8962258019681;199.95781534937805;367.5387306125143;2.992164006820916;6.4075158332547675;0
-6853;0.3590395450592001;498570;94084;20187;11388;27;0;0;0;0;0;0;0;0
-6852;-1.1409604549408;489340;69501;14844;8959;12;0;1;1899.0515511914443;879.0921477863703;822.6981649742816;21.073219289397834;163.14550715741404;13.042511983980399
-6851;-0.6409604549407999;493559;76692;16543;9543;11;0;0;0;0;0;0;0;0
-6850;0.7590395450592;501149;99600;21874;11378;20;0;0;0;0;0;0;0;0
-6849;1.1590395450592;502519;105270;23486;11808;24;0;0;0;0;0;0;0;0
-6848;-0.34096045494079985;495212;85882;17869;10249;12;0;1;8913.919307519402;5312.6408669689545;3331.3928362030615;55.860629175782236;214.02497517160364;0
-6847;0.2590395450592;494733;91228;20152;10890;17;0;1;26400.643305355927;13103.620323089794;12323.85666453401;277.9231670338687;695.2431506982509;0
-6846;2.3590395450592;488933;97339;28241;11772;37;0;1;13.798055148557223;10.775160857361744;2.027176919079065;0.9957173721164158;0;0
-6845;0.3590395450592001;482325;82754;20871;10642;18;0;1;4766.501326318646;3292.1935876852226;1347.1121230113906;127.19561562203226;0;0
-6844;0.5590395450592003;480840;83550;21556;10979;20;0;0;0;0;0;0;0;0
-6843;-0.1409604549407999;478448;74772;18880;10176;14;0;0;0;0;0;0;0;0
-6842;-0.040960454940799806;479547;76096;19165;10384;14;0;0;0;0;0;0;0;0
-6841;0.15903954505920015;481060;78959;19843;10877;15;0;0;0;0;0;0;0;0
-6840;0.05903954505920006;480696;78259;19415;10839;14;0;1;23579.447725665592;15922.255812567888;7418.364533590252;238.82737950745317;0;0
-6839;-0.24096045494079998;463911;67337;18035;10415;13;0;1;395.25;395.25;0;0;0;0
-6838;0.4590395450592002;467232;75589;20500;11622;20;0;0;0;0;0;0;0;0
-6837;0.2590395450592;466805;74094;19566;11555;18;0;0;0;0;0;0;0;0
-6836;0.5590395450592003;468028;77531;20747;12183;21;0;1;2352.9050250073174;2236.702971120668;0;116.20205388664967;0;0
-6835;1.7590395450592;470821;86942;25282;13465;33;0;0;0;0;0;0;0;0
-6834;0.15903954505920015;464671;75166;19150;11944;18;0;0;0;0;0;0;0;0
-6833;0.15903954505920015;465943;75140;19108;12124;17;0;1;0;0;0;0;0;0
-6832;1.0590395450592003;469758;83630;22744;13525;25;0;1;0;0;0;0;0;0
-6831;1.0590395450592003;469890;84136;22910;13752;26;0;0;0;0;0;0;0;0
-6830;0.3590395450592001;467740;78348;20421;13119;19;0;1;0;0;0;0;0;0
-6829;2.3590395450592;475297;92136;28120;15166;41;0;1;373.9868009734427;259.2120087385189;0;114.77479223492384;0;0
-6828;1.8590395450592;473522;90567;26390;15173;36;0;0;0;0;0;0;0;0
-6827;0.8590395450592001;471144;84856;22875;14554;25;0;0;0;0;0;0;0;0
-6826;0.5590395450592003;471130;82110;21682;14339;23;0;0;0;0;0;0;0;0
-6825;0.6590395450591999;471780;83233;21997;14601;23;0;0;0;0;0;0;0;0
-6824;0.3590395450592001;471339;80464;20845;14267;22;0;0;0;0;0;0;0;0
-6823;0.8590395450592001;474040;85592;22729;15212;25;0;0;0;0;0;0;0;0
-6822;-0.6409604549407999;467121;68764;17199;12187;10;0;1;0;0;0;0;0;0
-6821;0.5590395450592003;474111;83328;21370;14820;15;0;0;0;0;0;0;0;0
-6820;0.4590395450592002;473987;82666;20950;14714;15;0;1;0;0;0;0;0;0
-6819;-0.44096045494079994;470235;71861;17736;12664;10;0;0;0;0;0;0;0;0
-6818;0.5590395450592003;475720;84578;21179;14832;17;0;1;0;0;0;0;0;0
-6817;0.5590395450592003;476251;85093;21003;15019;16;0;1;0;0;0;0;0;0
-6816;0.5590395450592003;476727;85614;20875;15162;16;0;1;0;0;0;0;0;0
-6815;0.6590395450591999;477711;87227;21202;15474;15;0;0;0;0;0;0;0;0
-6814;0.15903954505920015;476414;82200;19175;14557;12;0;1;2197.16630385183;998.0656428292319;1130.5136026024193;23.658322579943675;44.92873584023513;0
-6813;1.1590395450592;480048;91109;22901;16479;17;0;0;0;0;0;0;0;0
-6812;-0.040960454940799806;475467;79687;18483;14869;11;0;0;0;0;0;0;0;0
-6811;0.2590395450592;478098;83227;19452;15259;12;0;0;0;0;0;0;0;0
-6810;0.9590395450592002;481483;90555;21960;16143;16;0;0;0;0;0;0;0;0
-6809;0.5590395450592003;480541;87313;20517;15611;16;0;1;267.0072815412178;16.390739011909915;233.4899681766884;7.6953224771250985;9.431251875494418;0
-6808;0.15903954505920015;479771;83190;19026;14679;13;0;0;0;0;0;0;0;0
-6807;1.4590395450592002;485548;95250;23657;16301;22;0;0;0;0;0;0;0;0
-6806;0.5590395450592003;482516;88720;20426;15258;17;0;0;0;0;0;0;0;0
-6805;0.5590395450592003;483730;88963;20508;15066;16;0;0;0;0;0;0;0;0
-6804;0.6590395450591999;485282;90265;20860;15242;18;0;1;0;0;0;0;0;0
-6803;0.7590395450592;485991;91770;21157;15408;18;0;1;1315.4905752913667;598.497210314242;562.0698745826502;46.07256966475797;108.85092072971646;0
-6802;0.6590395450591999;485969;90688;20822;15189;17;0;1;0;0;0;0;0;0
-6801;0.9590395450592002;488130;93810;21977;15623;20;0;1;620.3386842059562;395.56828015811675;0;4.598195280974853;220.17220876686457;0
-6800;0.4590395450592002;486132;89671;20246;14708;17;0;0;0;0;0;0;0;0
-6799;-0.24096045494079998;483726;81120;17728;13162;12;0;1;0;0;0;0;0;0
-6798;0.7590395450592;489390;93293;21186;14974;21;0;0;0;0;0;0;0;0
-6797;0.3590395450592001;487633;89652;19679;14337;16;0;0;0;0;0;0;0;0
-6796;0.6590395450591999;490015;93418;20654;14824;23;0;0;0;0;0;0;0;0
-6795;0.6590395450591999;490729;93892;20651;14903;23;0;1;2621.38379069351;2553.758307370831;0;66.26831030667363;1.3571730160051052;0
-6794;1.6590395450592;492188;102244;24076;15960;31;0;0;0;0;0;0;0;0
-6793;0.6590395450591999;489435;95536;20742;15113;23;0;1;0;0;0;0;0;0
-6792;0.6590395450591999;490542;95671;20742;15149;23;0;1;472.4567579201164;356.65621730364217;86.54835263515224;29.252187981321995;0;0
-6791;1.5590395450592003;493986;103378;23945;16074;34;0;0;0;0;0;0;0;0
-6790;0.15903954505920015;489300;91995;18952;14501;21;0;0;0;0;0;0;0;0
-6789;-0.24096045494079998;488303;86522;17462;13540;19;0;0;0;0;0;0;0;0
-6788;-0.1409604549407999;489700;87768;17716;13591;19;0;0;0;0;0;0;0;0
-6787;-0.1409604549407999;490285;87964;17479;13471;19;0;0;0;0;0;0;0;0
-6786;-0.34096045494079985;489961;85127;16671;13003;19;0;0;0;0;0;0;0;0
-6785;0.2590395450592;493201;94260;18446;14203;24;0;0;0;0;0;0;0;0
-6784;-0.040960454940799806;492455;90632;17191;13627;21;0;0;0;0;0;0;0;0
-6783;1.1590395450592;497721;104801;21206;15382;36;0;0;0;0;0;0;0;0
-6782;1.1590395450592;498598;105340;21252;15495;35;0;0;0;0;0;0;0;0
-6781;0.3590395450592001;495876;98360;18597;14671;25;0;1;0;0;0;0;0;0
-6780;-0.040960454940799806;494955;93401;17349;13866;22;0;0;0;0;0;0;0;0
-6779;-0.1409604549407999;494971;92064;16951;13570;21;0;0;0;0;0;0;0;0
-6778;-0.6409604549407999;493105;83696;15113;12232;18;0;0;0;0;0;0;0;0
-6777;0.15903954505920015;497876;96928;17861;14004;23;0;0;0;0;0;0;0;0
-6776;0.7590395450592;501072;104760;20059;14939;28;0;0;0;0;0;0;0;0
-6775;0.3590395450592001;499911;101035;18649;14473;24;0;0;0;0;0;0;0;0
-6774;-1.0409604549407998;492565;79070;13974;11207;14;0;1;0;0;0;0;0;0
-6773;-0.6409604549407999;496721;85819;15216;11913;16;0;0;0;0;0;0;0;0
-6772;0.6590395450591999;503701;105961;19722;14106;30;0;1;2069.2452603785987;1078.3313963711425;808.691344009622;39.52283447159799;142.69968552623624;0
-6771;-0.24096045494079998;498382;93870;16594;12553;20;0;0;0;0;0;0;0;0
-6770;0.9590395450592002;504959;109751;21104;14168;34;0;1;0;0;0;0;0;0
-6769;1.3590395450592;506413;113883;22738;14613;41;0;0;0;0;0;0;0;0
-6768;1.2590395450592;506974;114177;22588;14613;40;0;1;6454.6424603835085;4549.476084928636;1433.5016711389912;183.54778627796006;288.11691803792223;0
-6767;1.5590395450592003;503909;115536;23738;14640;49;0;0;0;0;0;0;0;0
-6766;0.5590395450592003;501273;107403;20095;13952;30;0;0;0;0;0;0;0;0
-6765;1.5590395450592003;505529;116828;24252;14791;51;0;0;0;0;0;0;0;0
-6764;0.9590395450592002;504108;112599;22103;14512;38;0;0;0;0;0;0;0;0
-6763;0.8590395450592001;505059;112035;22046;14472;37;0;1;237.44768734868637;234.46653381769707;0;2.9811535309892947;0;0
-6762;0.15903954505920015;502023;104174;19498;13631;27;0;1;0;0;0;0;0;0
-6761;-0.040960454940799806;502607;101574;18924;13201;25;0;1;703.9127830721366;394.5000290861655;302.30654709216765;7.106206893803325;0;0
-6760;0.3590395450592001;504135;107019;20638;13683;32;0;1;0;0;0;0;0;0
-6759;0.05903954505920006;503539;103618;19556;13151;26;0;0;0;0;0;0;0;0
-6758;0.3590395450592001;505928;108071;20972;13523;32;0;0;0;0;0;0;0;0
-6757;0.4590395450592002;506665;109995;21542;13592;34;0;0;0;0;0;0;0;0
-6756;1.4590395450592002;511094;121018;25851;14516;61;0;0;0;0;0;0;0;0
-6755;0.4590395450592002;507362;111903;21829;13717;36;0;0;0;0;0;0;0;0
-6754;1.0590395450592003;510674;118930;24547;14381;49;0;0;0;0;0;0;0;0
-6753;1.4590395450592002;512766;123040;26226;14702;58;0;0;0;0;0;0;0;0
-6752;0.5590395450592003;509745;114895;22579;13925;37;0;0;0;0;0;0;0;0
-6751;0.3590395450592001;509934;112703;21799;13650;29;0;1;0;0;0;0;0;0
-6750;0.8590395450592001;513151;119191;24081;14139;40;0;0;0;0;0;0;0;0
-6749;0.05903954505920006;509815;109441;20758;12963;24;0;1;43620.79164597414;34915.05651823989;7960.788081287093;744.947046447153;0;0
-6748;0.8590395450592001;479437;111424;23627;13922;43;0;1;0;0;0;0;0;0
-6747;-0.040960454940799806;475725;100977;19818;12537;24;0;0;0;0;0;0;0;0
-6746;-1.2409604549408;469749;80571;15035;9583;14;0;0;0;0;0;0;0;0
-6745;-0.44096045494079994;475612;94147;17880;11129;19;0;0;0;0;0;0;0;0
-6744;0.3590395450592001;479828;106562;21142;12513;34;0;1;0;0;0;0;0;0
-6743;0.7590395450592;481343;111949;22962;13077;45;0;1;25714.434030219716;13784.542225233594;11627.824292037183;302.0675129489396;0;0
-6742;0.5590395450592003;467339;99112;22016;12928;38;0;0;0;0;0;0;0;0
-6741;-0.34096045494079985;463786;88346;18402;11411;21;0;0;0;0;0;0;0;0
-6740;0.7590395450592;469390;101616;22712;13235;48;0;0;0;0;0;0;0;0
-6739;0.15903954505920015;467204;95734;20202;12366;31;0;1;16258.585992219389;9360.429073156389;6822.628512493886;75.5284065691137;0;0
-6738;-0.040960454940799806;457602;87001;19358;11987;28;0;1;240.77679835632082;222.90973135707662;0;17.8670669992442;0;0
-6737;0.15903954505920015;459376;89560;20056;12143;34;0;1;0;0;0;0;0;0
-6736;0.3590395450592001;460323;92184;20793;12173;38;0;0;0;0;0;0;0;0
-6735;0.7590395450592;462426;96326;22321;12309;52;0;1;2103.444214961191;1186.5088575867685;833.790062738438;34.161213045380315;48.984081590603964;0
-6734;0.5590395450592003;461103;94300;21403;11981;45;0;1;0;0;0;0;0;0
-6733;0.3590395450592001;460847;92803;20683;11578;39;0;0;0;0;0;0;0;0
-6732;0.2590395450592;460811;92004;20236;11376;37;0;1;1795.6775216381143;1767.331509338639;0;28.346012299475134;0;0
-6731;-0.040960454940799806;458105;88913;19008;10851;33;0;1;0;0;0;0;0;0
-6730;0.6590395450591999;461482;96518;21562;11333;56;0;1;206.01132683876094;199.99999905967238;0;6.011327779088559;0;0
-6729;0.8590395450592001;462455;98658;22292;11346;64;0;1;21794.55134262019;10264.508833074995;11040.106859336673;165.96547610542208;323.97017410310224;0
-6728;1.6590395450592;454813;93097;25254;11471;100;0;1;32188.690237307932;20793.94830617395;11098.062998384074;296.6789327499106;0;0
-6727;0.7590395450592;431589;77576;21673;11013;62;0;1;0;0;0;0;0;0
-6726;0.6590395450591999;431862;77080;21223;10919;60;0;1;715.3570151159443;236.43181272224814;474.83464609089776;4.090556302798441;0;0
-6725;-0.24096045494079998;428419;68858;17800;10059;31;0;0;0;0;0;0;0;0
-6724;0.15903954505920015;430914;72499;18991;10304;42;0;0;0;0;0;0;0;0
-6723;1.1590395450592;434273;80295;22614;10961;87;0;0;0;0;0;0;0;0
-6722;0.4590395450592002;432381;75858;20004;10524;54;0;0;0;0;0;0;0;0
-6721;1.2590395450592;435376;81653;23140;11063;95;0;0;0;0;0;0;0;0
-6720;0.9590395450592002;434496;80213;22023;10973;81;0;0;0;0;0;0;0;0
-6719;0.5590395450592003;434075;77813;20589;10774;62;0;0;0;0;0;0;0;0
-6718;0.8590395450592001;435545;80105;21790;11032;79;0;0;0;0;0;0;0;0
-6717;2.0590395450592003;438954;86691;26279;11682;141;0;0;0;0;0;0;0;0
-6716;1.1590395450592;436971;82818;23200;11459;104;0;1;183.83790092168505;183.83790092168505;0;0;0;0
-6715;0.9590395450592002;436839;82042;22548;11460;92;0;0;0;0;0;0;0;0
-6714;1.0590395450592003;437834;82805;23062;11634;95;0;0;0;0;0;0;0;0
-6713;1.6590395450592;439799;86508;25451;12130;127;0;1;0;0;0;0;0;0
-6712;1.2590395450592;439153;84831;24106;12056;99;0;1;590.2118129877981;190.35;393.75;1.9973341978086219;2.0478359161068886;2.066642873882582
-6711;0.15903954505920015;435928;76637;20050;11095;46;0;0;0;0;0;0;0;0
-6710;-0.1409604549407999;435736;73565;18734;10638;35;0;0;0;0;0;0;0;0
-6709;1.2590395450592;441068;85106;23718;12189;105;0;1;12211.199935884524;4769.318303346043;6976.694117671073;145.73662208290645;194.57587135100982;124.875021433492
-6708;1.1590395450592;435995;78049;23156;12132;6;0;0;0;0;0;0;0;0
-6707;0.6590395450591999;434953;75085;21288;11898;5;0;1;0;0;0;0;0;0
-6706;1.8590395450592;438916;82374;25912;12969;8;0;0;0;0;0;0;0;0
-6705;1.7590395450592;439234;82263;25755;13147;8;0;1;401.48216860205645;399.9999999600975;0;1.4821686419589548;0;0
-6704;1.7590395450592;439292;82657;25962;13405;8;0;0;0;0;0;0;0;0
-6703;0.8590395450592001;437623;78070;22630;12858;6;0;0;0;0;0;0;0;0
-6702;1.5590395450592003;440678;82468;25394;13701;8;0;0;0;0;0;0;0;0
-6701;0.5590395450592003;437712;76366;21730;12809;5;0;1;0;0;0;0;0;0
-6700;0.9590395450592002;440153;79327;23440;13430;6;0;1;0;0;0;0;0;0
-6699;0.9590395450592002;440537;79699;23412;13589;7;0;0;0;0;0;0;0;0
-6698;1.5590395450592003;442999;83756;25816;14508;8;0;0;0;0;0;0;0;0
-6697;1.0590395450592003;442061;81340;23958;14209;7;0;1;6.512860377870126;1.906811610964578;4.606048766905548;0;0;0
-6696;1.9590395450592002;445060;86552;27625;15327;10;0;1;0;0;0;0;0;0
-6695;2.3590395450592;446850;88706;29366;16007;11;0;0;0;0;0;0;0;0
-6694;1.6590395450592;445444;86109;27019;15797;9;0;1;0;0;0;0;0;0
-6693;0.9590395450592002;445018;82142;24527;15181;7;0;0;0;0;0;0;0;0
-6692;1.2590395450592;446652;84399;25729;15844;8;0;1;15002.23088597525;13086.367291850178;0;250.87972826065158;1664.9838658644205;0
-6691;0.6590395450591999;432392;80264;23215;13440;6;0;0;0;0;0;0;0;0
-6690;1.4590395450592002;435872;86057;26388;14914;9;0;1;5952.808292160685;3010.7210325864958;2905.192206985572;36.895052588616394;0;0
-6689;1.4590395450592002;432820;83598;26477;15176;9;0;1;1024.4043020696686;992.8243953727449;0;31.5799066969237;0;0
-6688;2.1590395450592;434350;87518;29205;16271;11;0;0;0;0;0;0;0;0
-6687;2.2590395450592;435447;88509;29827;16778;12;0;1;50.353174112565156;0;0;50.353174112565156;0;0
-6686;-0.040960454940799806;428670;73772;20836;12967;5;0;0;0;0;0;0;0;0
-6685;0.8590395450592001;433499;80955;24184;15209;8;0;1;6040.009230668029;4661.020660506652;0;287.05255021055166;1091.936019950825;0
-6684;0.7590395450592;428736;80286;23317;14161;7;0;0;0;0;0;0;0;0
-6683;1.5590395450592003;431930;86492;26555;15784;11;0;1;2162.067629946405;1023.0767095148377;1026.5376259531095;75.20936305405293;37.243931424404906;0
-6682;0.7590395450592;428791;80532;23273;14677;12;0;0;0;0;0;0;0;0
-6681;0.7590395450592;430008;80789;23334;14933;12;0;0;0;0;0;0;0;0
-6680;0.5590395450592003;429761;79218;22504;14684;11;0;0;0;0;0;0;0;0
-6679;0.6590395450591999;430776;80482;22926;15209;11;0;0;0;0;0;0;0;0
-6678;0.9590395450592002;432524;83292;24160;16174;16;0;0;0;0;0;0;0;0
-6677;0.2590395450592;430149;77464;21309;14608;11;0;1;0;0;0;0;0;0
-6676;0.05903954505920006;430019;75453;20416;14026;10;0;0;0;0;0;0;0;0
-6675;1.1590395450592;435070;86075;24692;17229;19;0;1;0;0;0;0;0;0
-6674;-0.040960454940799806;430673;75417;19876;14113;10;0;0;0;0;0;0;0;0
-6673;1.3590395450592;437419;88442;25474;17989;23;0;0;0;0;0;0;0;0
-6672;0.4590395450592002;434495;81477;21896;16120;14;0;0;0;0;0;0;0;0
-6671;0.5590395450592003;435885;82631;22394;16602;15;0;1;11018.493203803264;5365.51163903405;4869.478828885917;370.1655141537172;413.3372217295779;0
-6670;1.4590395450592002;434555;85069;25815;18167;28;0;1;320.153140587944;199.25;0;120.903140587944;0;0
-6669;0.9590395450592002;433372;81948;23894;17520;21;0;0;0;0;0;0;0;0
-6668;0.8590395450592001;433908;81718;23668;17516;21;0;0;0;0;0;0;0;0
-6667;0.9590395450592002;435291;82779;24321;17870;22;0;0;0;0;0;0;0;0
-6666;0.3590395450592001;433514;77881;21956;16552;16;0;0;0;0;0;0;0;0
-6665;1.0590395450592003;436985;84420;25178;18267;28;0;1;0;0;0;0;0;0
-6664;1.4590395450592002;438929;87683;27113;19094;36;0;1;3.8043114661450943;0;1.694691655528701;1.0158706444329157;1.0937491661834775;0
-6663;0.05903954505920006;434344;76348;21445;16056;16;0;0;0;0;0;0;0;0
-6662;0.9590395450592002;438985;85170;25331;18396;30;0;0;0;0;0;0;0;0
-6661;1.0590395450592003;440136;86454;25982;18695;31;0;0;0;0;0;0;0;0
-6660;0.4590395450592002;438512;81543;23595;17479;22;0;1;399.08174537319144;394.95;0;4.1317453731914515;0;0
-6659;0.8590395450592001;440890;85775;25431;18523;30;0;1;0;0;0;0;0;0
-6658;-0.1409604549407999;436945;75806;21333;15754;15;0;1;0;0;0;0;0;0
-6657;0.6590395450591999;441945;84784;24696;18145;26;0;0;0;0;0;0;0;0
-6656;1.3590395450592;444675;91308;27742;19524;46;0;1;2791.2998072155137;1320.717779259912;1422.6826304160911;47.899397539510375;0;0
-6655;0.7590395450592;442223;85841;25014;18817;32;0;0;0;0;0;0;0;0
-6654;1.6590395450592;446081;93337;29093;20305;64;0;1;0;0;0;0;0;0
-6653;0.5590395450592003;442748;85208;24559;18884;30;0;1;197.97818075843253;196.95616938766833;0;1.0220113707642118;0;0
-6652;1.8590395450592;448533;95911;30303;20899;79;0;0;0;0;0;0;0;0
-6651;1.3590395450592;447208;93423;28307;20622;57;0;0;0;0;0;0;0;0
-6650;1.2590395450592;448070;93136;28060;20733;55;0;0;0;0;0;0;0;0
-6649;1.8590395450592;451096;98062;30979;21544;88;0;0;0;0;0;0;0;0
-6648;0.5590395450592003;447522;88109;25390;20024;34;0;0;0;0;0;0;0;0
-6647;0.6590395450591999;449100;89349;25880;20287;38;0;0;0;0;0;0;0;0
-6646;0.3590395450592001;449110;86390;24523;19670;31;0;1;2539.9207273009824;2339.8031236271495;0;200.11760367383295;0;0
-6645;0.7590395450592;449113;91175;26076;20617;43;0;1;0;0;0;0;0;0
-6644;0.15903954505920015;447347;84985;23270;19371;28;0;0;0;0;0;0;0;0
-6643;0.8590395450592001;451937;93368;26287;20851;51;0;1;0;0;0;0;0;0
-6642;0.4590395450592002;450517;89705;24401;20185;36;0;1;0;0;0;0;0;0
-6641;0.8590395450592001;453325;94590;26246;21101;53;0;0;0;0;0;0;0;0
-6640;1.0590395450592003;455068;97253;27218;21511;65;0;0;0;0;0;0;0;0
-6639;1.3590395450592;456906;100728;28786;22014;85;0;1;0;0;0;0;0;0
-6638;0.4590395450592002;454082;92306;24850;20619;41;0;0;0;0;0;0;0;0
-6637;0.05903954505920006;453348;87240;23173;19597;28;0;0;0;0;0;0;0;0
-6636;0.8590395450592001;457872;97535;26808;21118;60;0;0;0;0;0;0;0;0
-6635;0.2590395450592;456335;90938;23926;19852;35;0;0;0;0;0;0;0;0
-6634;1.0590395450592003;460403;100815;27601;21266;76;0;0;0;0;0;0;0;0
-6633;-0.1409604549407999;455334;86972;22282;19154;27;0;0;0;0;0;0;0;0
-6632;-0.040960454940799806;457010;88254;22726;19119;29;0;0;0;0;0;0;0;0
-6631;0.4590395450592002;459886;95489;24820;19881;46;0;1;0;0;0;0;0;0
-6630;-0.040960454940799806;458370;89082;22455;18735;30;0;1;736.5080547403558;617.3858272927679;117.10109419198866;2.0211332555992474;0;0
-6629;0.6590395450591999;461915;99102;25543;19837;59;0;1;0;0;0;0;0;0
-6628;0.4590395450592002;461603;97227;24576;19461;50;0;0;0;0;0;0;0;0
-6627;1.8590395450592;468143;112319;30385;20895;158;0;1;0;0;0;0;0;0
-6626;1.0590395450592003;465715;106122;26983;20267;94;0;0;0;0;0;0;0;0
-6625;0.9590395450592002;466676;105883;26526;20187;88;0;0;0;0;0;0;0;0
-6624;1.6590395450592;469918;113096;29402;20924;152;0;0;0;0;0;0;0;0
-6623;1.4590395450592002;469992;112313;28490;20848;138;0;0;0;0;0;0;0;0
-6622;1.0590395450592003;469091;109132;26548;20426;104;0;0;0;0;0;0;0;0
-6621;2.1590395450592;474205;118989;31070;21267;190;0;0;0;0;0;0;0;0
-6620;1.6590395450592;473264;116316;28967;21026;163;0;0;0;0;0;0;0;0
-6619;0.6590395450591999;470757;106864;24583;19867;76;0;1;0;0;0;0;0;0
-6618;0.4590395450592002;470715;104479;23645;19190;65;0;0;0;0;0;0;0;0
-6617;0.3590395450592001;471153;103428;23103;18635;59;0;0;0;0;0;0;0;0
-6616;-0.040960454940799806;470041;97386;21396;17437;41;0;0;0;0;0;0;0;0
-6615;1.0590395450592003;476260;113379;26034;19173;123;0;0;0;0;0;0;0;0
-6614;0.4590395450592002;473855;106508;23548;18103;71;0;0;0;0;0;0;0;0
-6613;0.6590395450591999;475838;109794;24482;18233;88;0;0;0;0;0;0;0;0
-6612;0.9590395450592002;477852;114257;25798;18575;121;0;0;0;0;0;0;0;0
-6611;0.15903954505920015;474235;103843;22385;16886;54;0;0;0;0;0;0;0;0
-6610;0.05903954505920006;474672;102544;21913;16219;50;0;0;0;0;0;0;0;0
-6609;0.2590395450592;476379;106162;22458;16354;64;0;0;0;0;0;0;0;0
-6608;-0.040960454940799806;475614;101645;20880;15246;48;0;0;0;0;0;0;0;0
-6607;1.2590395450592;481851;120500;25852;17377;163;0;0;0;0;0;0;0;0
-6606;0.5590395450592003;479692;112906;22836;16449;93;0;1;0;0;0;0;0;0
-6605;0.7590395450592;481583;116165;23495;16676;117;0;1;0;0;0;0;0;0
-6604;0.6590395450591999;481346;115442;22929;16472;109;0;1;0;0;0;0;0;0
-6603;-0.8409604549407999;473697;90162;17092;13013;25;0;1;6.730285194584404;2.4714222518732525;1.2407046662951802;0.9935881817504199;2.0245700946655516;0
-6602;0.8590395450592001;484496;118723;23594;16039;136;0;1;0;0;0;0;0;0
-6601;0.6590395450591999;483609;116664;22587;15664;115;0;1;15152.10769484868;9108.404431468782;5307.583423811863;318.4287387046377;417.69110086340055;0
-6600;2.2590395450592;480269;126685;28469;16558;228;0;0;0;0;0;0;0;0
-6599;0.6590395450591999;474991;114073;22544;15456;118;0;0;0;0;0;0;0;0
-6598;-0.24096045494079998;472013;101065;19226;13724;44;0;1;6908.421985907699;4634.069393000867;2221.5322617610973;52.82033114573426;0;0
-6597;0.9590395450592002;474042;114851;23791;15537;157;0;1;0;0;0;0;0;0
-6596;0.2590395450592;471153;106572;21065;14485;80;0;1;0;0;0;0;0;0
-6595;0.3590395450592001;472299;108234;21442;14508;94;0;0;0;0;0;0;0;0
-6594;1.4590395450592002;476690;121258;25509;15731;208;0;0;0;0;0;0;0;0
-6593;1.2590395450592;476825;120246;24714;15640;195;0;0;0;0;0;0;0;0
-6592;1.8590395450592;478941;125543;26997;16122;228;0;0;0;0;0;0;0;0
